start_time,load_1_fixed_corr_mwh,load_2_fixed_corr_mwh,correction_2_fixed,load_3_wind_scaled_mwh,solar_load_mwh,solar_own_use_addition_mwh,final_load_mwh,load_3_wind_scaled_mw,solar_own_use_mw,final_load_mw,solar_to_load_ratio_pct,solar_own_use_efficiency,actual_load_mwh,wind_addition_mwh
2023-12-27 03:30:00,2276.25,2308.6873109879034,32.437310987903224,2310.4500109879036,0.0,0.0,2310.4500109879036,9241.800043951614,0.0,9241.800043951614,0.0,0.0,2647.25,1.7627
2023-12-27 03:45:00,2279.0,2311.4373109879034,32.437310987903224,2313.5918109879035,0.0,0.0,2313.5918109879035,9254.367243951614,0.0,9254.367243951614,0.0,0.0,2650.0,2.1545
2023-12-27 04:00:00,2294.0,2326.4373109879034,32.437310987903224,2329.0877109879034,0.0,0.0,2329.0877109879034,9316.350843951614,0.0,9316.350843951614,0.0,0.0,2665.0,2.6504000000000003
2023-12-27 04:15:00,2292.5,2324.9373109879034,32.437310987903224,2328.1972109879034,0.0,0.0,2328.1972109879034,9312.788843951614,0.0,9312.788843951614,0.0,0.0,2663.5,3.2599
2023-12-27 04:30:00,2294.5,2326.9373109879034,32.437310987903224,2330.9794109879035,0.0,0.0,2330.9794109879035,9323.917643951614,0.0,9323.917643951614,0.0,0.0,2665.5,4.0421000000000005
2023-12-27 04:45:00,2307.75,2340.1873109879034,32.437310987903224,2344.7096109879035,0.0,0.0,2344.7096109879035,9378.838443951614,0.0,9378.838443951614,0.0,0.0,2678.75,4.5223
2023-12-27 05:00:00,2352.5,2384.9373109879034,32.437310987903224,2390.6969109879033,0.0,0.0,2390.6969109879033,9562.787643951613,0.0,9562.787643951613,0.0,0.0,2723.5,5.7596
2023-12-27 05:15:00,2378.5,2410.9373109879034,32.437310987903224,2417.8321109879034,0.0,0.0,2417.8321109879034,9671.328443951614,0.0,9671.328443951614,0.0,0.0,2749.5,6.8948
2023-12-27 05:30:00,2421.75,2454.1873109879034,32.437310987903224,2462.9486109879035,0.0,0.0,2462.9486109879035,9851.794443951614,0.0,9851.794443951614,0.0,0.0,2792.75,8.7613
2023-12-27 05:45:00,2462.75,2495.1873109879034,32.437310987903224,2505.9683109879034,0.0,0.0,2505.9683109879034,10023.873243951613,0.0,10023.873243951613,0.0,0.0,2833.75,10.781
